<5.7900e+10 0.0000e+00>
<4.957018166257709E10 -3.0542598999618042E10>
<5.01747533755729E10 -2.9516431642503735E10>
<5.0758238271398895E10 -2.8477856821689888E10>
<5.132037836184076E10 -2.7427303858073986E10>
<5.186092423379075E10 -2.6365207574733685E10>
<5.23796351720177E10 -2.5292008132549385E10>
<5.2876279279084236E10 -2.4208150862885605E10>
<5.335063359233392E10 -2.311408609736717E10>
<5.380248419787091E10 -2.201026899478833E10>
<5.42316263414545E10 -2.0897159365195328E10>
<5.463786453623078E10 -1.977522149118511E10>
<5.502101266722371E10 -1.8644923946465317E10>
<5.538089409250777E10 -1.750673941172305E10>
<5.571734174098479E10 -1.6361144487852287E10>
<5.603019820668738E10 -1.5208619506592419E10>
<5.631931583953196E10 -1.4049648338632717E10>
<5.6584556832444626E10 -1.2884718199240202E10>
<5.6825793304783615E10 -1.1714319451470865E10>
<5.7042907381982574E10 -1.0538945407026823E10>
<5.7235791271339615E10 -9.359092124824553E9>
<5.74043473338778E10 -8.175258207342016E9>
<5.754848815220349E10 -6.987944594815101E9>
<5.766813659429001E10 -5.797654357356446E9>
<5.776322587311508E10 -4.604892485072418E9>
<5.78336996020816E10 -3.4101656762566175E9>
<5.787951184615246E10 -2.213982123741002E9>
<5.79006271686318E10 -1.0168512994883456E9>
<5.7897020673525986E10 1.8071626248758888E8>
<5.786867804341973E10 1.3782091847851372E9>
<5.781559557280394E10 2.575115466769444E9>
<5.7737780196794044E10 3.770922706124549E9>
<5.7635249515179115E10 4.965118321706025E9>
<5.750803181174429E10 6.157189777594805E9>
<5.735616606881103E10 7.346624808250304E9>
<5.717970197694184E10 8.532911644658501E9>
<5.697869993975874E10 9.715539241368168E9>
<5.675323107382665E10 1.0893997504306118E10>
<5.650337720355592E10 1.2067777519259953E10>
<5.622923085108058E10 1.3236371780914564E10>
<5.593089522107163E10 1.4399274422326431E10>
<5.5608484180447716E10 1.5555981444717606E10>
<5.526212223294823E10 1.6705990947469244E10>
<5.489194448853719E10 1.7848803358192524E10>
<5.449809662760925E10 1.898392166275291E10>
<5.408073485997237E10 2.0110851635121918E10>
<5.364002587858523E10 2.1229102066928783E10>
<5.317614680803081E10 2.233818499658287E10>
<5.26892851477109E10 2.343761593783604E10>
<5.217963870975024E10 2.4526914107652912E10>
<5.164741555160238E10 2.5605602653255516E10>
<5.109283390335336E10 2.667320887820776E10>
<5.0516122089722916E10 2.772926446740398E10>
<4.991751844676699E10 2.8773305710824944E10>
<4.9297271233289314E10 2.9804873725923855E10>
<4.865563853697369E10 3.0823514678504177E10>
<4.799288817525289E10 3.1828780001950623E10>
<4.730929759093418E10 3.282022661467416E10>
<4.660515374260549E10 3.3797417135631638E10>
<4.588075298985083E10 3.4759920097780556E10>
<4.513640097330749E10 3.570731015932941E10>
<4.437241248960198E10 3.663916831264435E10>
<4.358911136120615E10 3.755508209067309E10>
<4.2786830301258835E10 3.845464577074749E10>
<4.19659107734033E10 3.9337460575627014E10>
<4.112670284669458E10 4.020313487164577E10>
<4.026956504563549E10 4.105128436382706E10>
<3.939486419540433E10 4.188153228783032E10>
<3.850297526234156E10 4.26935095985966E10>
<3.759428118976726E10 4.348685515556017E10>
<3.66691727292051E10 4.4261215904295494E10>
<3.572804826709325E10 4.501624705447037E10>
<3.477131364706642E10 4.575161225397821E10>
<3.379938198789781E10 4.646698375912419E10>
<3.281267349719341E10 4.7162042600742424E10>
<3.181161528093554E10 4.783647874612365E10>
<3.0796641148976257E10 4.848999125663537E10>
<2.9768191416585228E10 4.912228844091916E10>
<2.8726712702160477E10 4.9733088003552605E10>
<2.76726577212142E10 5.0322117189066345E10>
<2.660648507674939E10 5.088911292120982E10>
<2.552865904614668E10 5.143382193736261E10>
<2.443964936468409E10 5.195600091799146E10>
<2.333993100581587E10 5.245541661105697E10>
<2.2229983958339653E10 5.2931845951277145E10>
<2.1110293000584408E10 5.338507617415921E10>
<1.998134747175442E10 5.3814904924714645E10>
<1.884364104056755E10 5.422114036077657E10>
<1.769767147132859E10 5.460360125084281E10>
<1.6543940387581078E10 5.4962117066371895E10>
<1.5382953033483366E10 5.5296528068463974E10>
<1.4215218033056961E10 5.560668538886271E10>
<1.30412471474572E10 5.589245110521879E10>
<1.1861555030418293E10 5.6153698310560425E10>
<1.067665898202653E10 5.6390311176920654E10>
<9.487078700976961E9 5.660218501307605E10>
<8.293336035470402E9 5.678922631635628E10>
<7.09595473290876E9 5.695135281848861E10>
<5.895460188547837E9 5.708849352544656E10>
<4.692379193267606E9 5.720058875127655E10>
<3.4872396806207294E9 5.7287590145881485E10>
<2.2805704733206253E9 5.734946071674517E10>
<1.0729010293307333E9 5.738617484458637E10>
<-1.352388122831328E8 5.739771829293626E10>
<-1.3433190855754833E9 5.73840882116381E10>
<-2.5508099518571854E9 5.734529313427297E10>
<-3.757181953583458E9 5.728135296952009E10>
<-4.961906267832991E9 5.719229898646554E10>
<-6.164454959218026E9 5.7078173793877884E10>
<-7.364301232066135E9 5.6939031313474106E10>
<-8.560919681715435E9 5.6774936747204124E10>
<-9.75378654476624E9 5.658596653858693E10>
<-1.0942379948133482E10 5.637220832813609E10>
<-1.2126180156745827E10 5.613376090291704E10>
<-1.3304669819739052E10 5.5870734140283066E10>
<-1.4477334214993193E10 5.558324894584169E10>
<-1.5643661491864918E10 5.5271437185707146E10>
<-1.680314291196879E10 5.493544161309937E10>
<-1.7955273087863377E10 5.457541578935399E10>
<-1.909955021950063E10 5.41915239994119E10>
<-2.0235476328299538E10 5.378394116186126E10>
<-2.136255748870778E10 5.335285273360832E10>
<-2.2480304057117947E10 5.289845460925778E10>
<-2.35882308980079E10 5.242095301528657E10>
<-2.468585760717784E10 5.192056439909884E10>
<-2.5772708731959965E10 5.139751531305339E10>
<-2.6848313988279774E10 5.085204229355781E10>
<-2.791220847445157E10 5.028439173532709E10>
<-2.8963932881594097E10 4.9694819760907295E10>
<-3.0003033700555954E10 4.90835920855679E10>
<-3.1029063425243893E10 4.845098387766904E10>
<-3.2041580752251007E10 4.7797279614612625E10>
<-3.3040150776685528E10 4.712277293448873E10>
<-3.4024345184104725E10 4.642776648353084E10>
<-3.499374243846246E10 4.571257175949589E10>
<-3.5947927965982796E10 4.497750895108693E10>
<-3.688649433487597E10 4.422290677353809E10>
<-3.780904143081729E10 4.3449102300483315E10>
<-3.871517662811338E10 4.265644079223176E10>
<-3.960451495648423E10 4.184527552057432E10>
<-4.047667926339385E10 4.101596759024679E10>
<-4.13313003718661E10 4.016888575717648E10>
<-4.21680172337266E10 3.930440624363985E10>
<-4.298647707821565E10 3.8422912550459656E10>
<-4.3786335555921074E10 3.752479526637079E10>
<-4.4567256877984146E10 3.661045187468427E10>
<-4.532891395053571E10 3.568028655737955E10>
<-4.607098850432359E10 3.473470999675511E10>
<-4.679317121949643E10 3.3774139174767944E10>
<-4.749516184551311E10 3.2798997170191772E10>
<-4.81766693161507E10 3.180971295372438E10>
<-4.883741185958785E10 3.080672118117358E10>
<-4.947711710354422E10 2.9790461984851177E10>
<-5.00955221754605E10 2.876138076330365E10>
<-5.069237379770719E10 2.7719927969507538E10>
<-5.1267428377813774E10 2.666655889765682E10>
<-5.182045209371379E10 2.560173346866854E10>
<-5.2351220974004654E10 2.452591601453204E10>
<-5.285952097322441E10 2.3439575061625866E10>
<-5.3345148042151146E10 2.23431831131254E10>
<-5.380790819313396E10 2.1237216430622738E10>
<-5.424761756046749E10 2.0122154815079044E10>
<-5.466410245582532E10 1.8998481387228096E10>
<-5.50571994187703E10 1.786668236754809E10>
<-5.542675526236309E10 1.672724685591719E10>
<-5.577262711389263E10 1.5580666611066484E10>
<-5.609468245075549E10 1.4427435829942303E10>
<-5.639279913151319E10 1.3268050927087877E10>
<-5.66668654221595E10 1.2103010314152466E10>
<-5.691678001763199E10 1.0932814179634035E10>
<-5.714245205860447E10 9.75796426895958E9>
<-5.734380114359928E10 8.578963665005043E9>
<-5.752075733646049E10 7.396316569154712E9>
<-5.7673261169231064E10 6.2105280829977455E9>
<-5.78012636404792E10 5.022103990757338E9>
<-5.7904726209120636E10 3.831550542545754E9>
<-5.798362078378565E10 2.6393742385362463E9>
<-5.803792970778117E10 1.446081614140556E9>
<-5.806764573969978E10 2.521790262784338E8>
<-5.807277202972907E10 -9.41827559176713E8>
<-5.805332209171603E10 -2.1354327786942427E9>
<-5.800931977104245E10 -3.3281320810453E9>
<-5.794079920836868E10 -4.519421935847281E9>
<-5.784780479930375E10 -5.708800040618919E9>
<-5.7730391150061325E10 -6.895765526273474E9>
<-5.758862302916164E10 -8.079819160979833E9>
<-5.742257531524027E10 -9.260463552323612E9>
<-5.723233294102571E10 -1.0437203347702648E10>
<-5.7017990833547806E10 -1.1609545432893507E10>
<-5.677965385064032E10 -1.2776999128727917E10>
<-5.651743671380085E10 -1.3939076385820225E10>
<-5.623146393747198E10 -1.509529197728918E10>
<-5.592186975480793E10 -1.6245163689419527E10>
<-5.558879803999107E10 -1.738821251021098E10>
<-5.5232402227162964E10 -1.8523962815764324E10>
<-5.485284522603466E10 -1.9651942554456398E10>
<-5.445029933424122E10 -2.0771683428857742E10>
<-5.402494614650505E10 -2.1882721075348736E10>
<-5.357697646067306E10 -2.2984595241391953E10>
<-5.3106590180692055E10 -2.407684996042034E10>
<-5.261399621658702E10 -2.5159033724302814E10>
<-5.2099412381506386E10 -2.6230699653350494E10>
<-5.156306528589831E10 -2.7291405663828754E10>
<-5.100519022888155E10 -2.8340714632941853E10>
<-5.042603108687427E10 -2.9378194561258663E10>
<-4.982584019954346E10 -3.0403418732549587E10>
<-4.92048782531376E10 -3.141596587100636E10>
<-4.856341416126424E10 -3.2415420295817936E10>
<-4.790172494317394E10 -3.3401372073077145E10>
<-4.7220095599611565E10 -3.437341716499419E10>
<-4.651881898629487E10 -3.5331157576394455E10>
<-4.5798195685080246E10 -3.6274201498479416E10>
<-4.5058533872874535E10 -3.720216344983063E10>
<-4.430014918835123E10 -3.811466441463807E10>
<-4.352336459652875E10 -3.90113319781352E10>
<-4.272851025126779E10 -3.989180045922425E10>
<-4.191592335574397E10 -4.075571104027624E10>
<-4.108594802095131E10 -4.160271189409125E10>
<-4.023893512229144E10 -4.243245830800546E10>
<-3.937524215430261E10 -4.324461280513232E10>
<-3.849523308358175E10 -4.403884526272591E10>
<-3.759927819995237E10 -4.4814833027655716E10>
<-3.6687753965930016E10 -4.55722610289824E10>
<-3.576104286453653E10 -4.631082188762494E10>
<-3.481953324551341E10 -4.703021602311038E10>
<-3.386361916998404E10 -4.773015175739772E10>
<-3.289370025361362E10 -4.8410345415768135E10>
<-3.1910181508315163E10 -4.907052142477439E10>
<-3.0913473182548946E10 -4.9710412407242455E10>
<-2.9903990600262383E10 -5.032975927431901E10>
<-2.888215399851637E10 -5.0928311314558784E10>
<-2.784838836384372E10 -5.150582628004606E10>
<-2.6803123267384476E10 -5.206207046954485E10>
<-2.5746792698842384E10 -5.2596818808672745E10>
<-2.467983489930617E10 -5.310985492709335E10>
<-2.3602692192978695E10 -5.360097123272274E10>
<-2.2515810817856495E10 -5.406996898294515E10>
<-2.1419640755401726E10 -5.451665835283366E10>
<-2.0314635559247948E10 -5.494085850037127E10>
<-1.920125218298082E10 -5.534239762866823E10>
<-1.8079950807034237E10 -5.572111304517122E10>
<-1.6951194664742064E10 -5.6076851217860115E10>
<-1.5815449867585243E10 -5.6409467828428116E10>
<-1.4673185229673674E10 -5.671882782244074E10>
<-1.3524872091501942E10 -5.7004805456469444E10>
<-1.2370984143017729E10 -5.726728434219525E10>
<-1.1211997246041409E10 -5.750615748747784E10>
<-1.0048389256075165E10 -5.772132733438538E10>
<-8.880639843539772E9 -5.791270579418034E10>
<-7.709230314477015E9 -5.8080214279256096E10>
<-6.534643430755622E9 -5.822378373201942E10>
<-5.357363229818504E9 -5.834335465071343E10>
<-4.177874844009054E9 -5.8438877112175575E10>
<-2.996664319514248E9 -5.851031079152491E10>
<-1.814218434962344E9 -5.855762497877299E10>
<-6.310245197130263E8 -5.858079859235226E10>
<5.524297281220427E8 -5.857982018955581E10>
<1.7356564238901477E9 -5.855468797388208E10>
<2.918167678801628E9 -5.850540979927805E10>
<4.0994757824886494E9 -5.843200317127414E10>
<5.279093385679859E9 -5.8334495245003975E10>
<6.456533682951855E9 -5.8212922820102036E10>
<7.63131059551805E9 -5.8067332332471985E10>
<8.802938954015165E9 -5.78977798429184E10>
<9.970934681247145E9 -5.7704331022634544E10>
<1.1134814974845886E10 -5.748706113553862E10>
<1.229409848980766E10 -5.724605501745106E10>
<1.3448305520863605E10 -5.698140705210511E10>
<1.4596958184642153E10 -5.669322114398314E10>
<1.5739580601580593E10 -5.6381610687970955E10>
<1.6875699077542477E10 -5.604669853582255E10>
<1.8004842285096813E10 -5.568861695942762E10>
<1.9126541444414436E10 -5.5307507610874405E10>
<2.0240330503736107E10 -5.490352147930035E10>
<2.1345746319366314E10 -5.447681884452337E10>
<2.2442328835145866E10 -5.402756922744664E10>
<2.3529621261355644E10 -5.355595133722994E10>
<2.4607170253003067E10 -5.3062153015221E10>
<2.5674526087441982E10 -5.254637117564039E10>
<2.673124284127585E10 -5.2008811743014046E10>
<2.7776878566493195E10 -5.144968958634769E10>
<2.881099546578348E10 -5.086922845003787E10>
<2.983316006698052E10 -5.026766088151499E10>
<3.0842943396579742E10 -4.964522815561386E10>
<3.183992115227468E10 -4.9002180195668175E10>
<3.2823673874456978E10 -4.8338775491325775E10>
<3.3793787116623425E10 -4.765528101308219E10>
<3.474985161463246E10 -4.695197212353074E10>
<3.5691463454751625E10 -4.622913248532818E10>
<3.661822424043651E10 -4.548705396587572E10>
<3.752974125778073E10 -4.472603653871604E10>
<3.8425627639575554E10 -4.394638818164804E10>
<3.930550252791668E10 -4.31484247715617E10>
<4.016899123529494E10 -4.2332469975996895E10>
<4.101572540410654E10 -4.14988551414307E10>
<4.184534316451759E10 -4.0647919178299194E10>
<4.265748929061681E10 -3.97800084427607E10>
<4.345181535478917E10 -3.889547661520896E10>
<4.422797988024263E10 -3.799468457554589E10>
<4.498564849161902E10 -3.707800027522487E10>
<4.572449406361933E10 -3.614579860607731E10>
<4.644419686757296E10 -3.519846126593639E10>
<4.714444471587944E10 -3.4236376621073627E10>
<4.7824933104250694E10 -3.32599395654655E10>
<4.848536535168088E10 -3.226955137690916E10>
<4.912545273807032E10 -3.1265619570007782E10>
<4.974491463942944E10 -3.024855774604814E10>
<5.034347866058782E10 -2.9218785439794765E10>
<5.092088076533308E10 -2.817672796322693E10>
<5.147686540390377E10 -2.712281624624673E10>
<5.2011185637759995E10 -2.6057486674388596E10>
<5.252360326155495E10 -2.4981180923562527E10>
<5.301388892223046E10 -2.3894345791865623E10>
<5.348182223515915E10 -2.2797433028498566E10>
<5.392719189725563E10 -2.169089915982597E10>
<5.434979579697916E10 -2.0575205312621822E10>
<5.4749441121149826E10 -1.9450817034543518E10>
<5.5125944458500626E10 -1.831820411188034E10>
<5.54791318998876E10 -1.717784038462473E10>
<5.580883913508055E10 -1.6030203558917023E10>
<5.611491154605693E10 -1.4875775016916862E10>
<5.639720429672194E10 -1.3715039624157E10>
<5.665558241897815E10 -1.2548485534437714E10>
<5.688992089506852E10 -1.1376603992322672E10>
<5.710010473611726E10 -1.0199889133299595E10>
<5.7286029056793625E10 -9.018837781671755E9>
<5.744759914602452E10 -7.833949246248911E9>
<5.758473053368266E10 -6.645725113908951E9>
<5.769734905317798E10 -5.454669041104148E9>
<5.778539089988101E10 -4.2612865433886104E9>
<5.784880268530826E10 -3.066084783046137E9>
<5.788754148700064E10 -1.8695723549003751E9>
<5.79015748940277E10 -6.722590703918207E8>
<5.7890881048051544E10 5.253442599911616E8>
<5.785544867988617E10 1.7227260458374722E9>
<5.779527714148957E10 2.919374137402139E9>
<5.771037643332772E10 4.114776047563883E9>
<5.760076722705146E10 5.308419175053795E9>
<5.746648088342945E10 6.499791028855003E9>
<5.730755946548232E10 7.688379453670702E9>
<5.7124055746765495E10 8.873672856355467E9>
<5.691603321475049E10 1.005516043320235E10>
<5.668356606925692E10 1.123233239797592E10>
<5.6426739215890076E10 1.2404680210579039E10>
<5.614564825444149E10 1.3571696806239012E10>
<5.584039946221278E10 1.4732876825096481E10>
<5.5511109772225975E10 1.588771684207836E10>
<5.5157906746286285E10 1.7035715596934063E10>
<5.4780928542866714E10 1.8176374224312332E10>
<5.4380323879786736E10 1.9309196483754078E10>
<5.395625199166074E10 2.043368898947484E10>
<5.3508882582095345E10 2.154936143980886E10>
<5.303839577061786E10 2.265572684618512E10>
<5.2544982034322174E10 2.3752301761504112E10>
<5.2028842144221535E10 2.4838606507782993E10>
<5.149018709630163E10 2.591416540293517E10>
<5.0929238037271164E10 2.697850698654949E10>
<5.034622618501091E10 2.803116424453302E10>
<4.974139274372615E10 2.9071674832480534E10>
<4.911498881381146E10 3.0099581297633095E10>
<4.846727529644082E10 3.111443129928736E10>
<4.779852279290011E10 3.2115777827516884E10>
<4.7109011498683304E10 3.310317942006614E10>
<4.6399031092377686E10 3.4076200377277912E10>
<4.566888061936788E10 3.503441097491456E10>
<4.4918868370392624E10 3.597738767473363E10>
<4.414931175499246E10 3.690471333267872E10>
<4.336053716989108E10 3.781597740454663E10>
<4.255287986235711E10 3.8710776148992485E10>
<4.172668378859761E10 3.958871282773518E10>
<4.088230146723904E10 4.0449397902826324E10>
<4.002009382795545E10 4.129244923084672E10>
<3.914043005530841E10 4.211749225389588E10>
<3.824368742786716E10 4.292416018724102E10>
<3.733025115268196E10 4.371209420349367E10>
<3.6400514195187904E10 4.44809436131836E10>
<3.545487710462051E10 4.523036604160163E10>
<3.449374783502881E10 4.596002760178463E10>
<3.3517541561975727E10 4.666960306351838E10>
<3.2526680495019485E10 4.735877601823606E10>
<3.1521593686074062E10 4.80272390396926E10>
<3.0502716833750454E10 4.867469384029765E10>
<2.9470492083784485E10 4.930085142299285E10>
<2.8425367825660667E10 4.990543222856153E10>
<2.7367798485545338E10 5.048816627826253E10>
<2.6298244315645897E10 5.104879331168247E10>
<2.5217171180116474E10 5.158706291970457E10>
<2.4125050337633785E10 5.210273467249504E10>
<2.302235822077019E10 5.25955782424122E10>
<2.1909576212294147E10 5.306537352174661E10>
<2.078719041853131E10 5.351191073520479E10>
<1.9655691439922424E10 5.393499054705267E10>
<1.851557413891695E10 5.4334424162839264E10>
<1.736733740534399E10 5.4710033425624825E10>
<1.621148391940457E10 5.506165090664252E10>
<1.5048519912431715E10 5.53891199903264E10>
<1.3878954925566893E10 5.5692294953643456E10>
<1.2703301566503466E10 5.597104103967157E10>
<1.152207526444968E10 5.622523452537016E10>
<1.0335794023465391E10 5.645476278349477E10>
<9.144978174328289E9 5.665952433861149E10>
<7.950150125086773E9 5.683942891717232E10>
<6.751834110457797E9 5.699439749161679E10>
<5.550555940229057E9 5.7124362318470566E10>
<4.346842746825733E9 5.72292669704164E10>
<3.141222732202677E9 5.730906636231781E10>
<1.9342249142234337E9 5.736372677118082E10>
<7.263788726878047E8 5.739322585004399E10>
<-4.8178550483020973E8 5.7397552635792175E10>
<-1.6897382771722736E9 5.737670755089404E10>
<-2.896949703651802E9 5.733070239906881E10>
<-4.102890497815076E9 5.725956035489215E10>
<-5.307032080746765E9 5.7163315947356514E10>
<-6.508846833759988E9 5.7042015037405785E10>
<-7.707808350311951E9 5.6895714789469124E10>
<-8.90339168698732E9 5.672448363702368E10>
<-1.0095073613392706E10 5.652840124222056E10>
<-1.1282332860807123E10 5.630755844961318E10>
<-1.2464650369434814E10 5.606205723403177E10>
<-1.3641509534108635E10 5.579201064265228E10>
<-1.4812396448294071E10 5.549754273131261E10>
<-1.5976800146246044E10 5.517878849513314E10>
<-1.713421284317284E10 5.483589379350339E10>
<-1.8284130173263878E10 5.446901526950014E10>
<-1.9426051425440536E10 5.407832026380718E10>
<-2.0559479776691822E10 5.366398672321033E10>
<-2.168392252285953E10 5.322620310374544E10>
<-2.279889130674031E10 5.276516826858105E10>
<-2.390390234337513E10 5.228109138072066E10>
<-2.499847664239975E10 5.177419179061341E10>
<-2.6082140227332962E10 5.124469891876524E10>
<-2.7154424351682793E10 5.069285213344588E10>
<-2.821486571175415E10 5.011890062359011E10>
<-2.926300665604505E10 4.95231032669949E10>
<-3.029839539112204E10 4.890572849391664E10>
<-3.1320586183869118E10 4.826705414617552E10>
<-3.2329139560008293E10 4.760736733187676E10>
<-3.332362249879359E10 4.692696427586061E10>
<-3.430360862378425E10 4.622615016599544E10>
<-3.5268678389606766E10 4.550523899543033E10>
<-3.621841926461942E10 4.476455340092554E10>
<-3.7152425909396835E10 4.400442449738096E10>
<-3.80703003509562E10 4.32251917086845E10>
<-3.897165215265092E10 4.242720259500363E10>
<-3.985609857966136E10 4.161081267664484E10>
<-4.0723264760016624E10 4.0776385254606895E10>
<-4.1572783841085175E10 3.9924291227954895E10>
<-4.240429714147648E10 3.9054908908142845E10>
<-4.321745429829973E10 3.816862383041354E10>
<-4.401191340972983E10 3.726582856240482E10>
<-4.478734117283495E10 3.634692251009195E10>
<-4.554341301662396E10 3.5412311721196106E10>
<-4.6279813230276E10 3.446240868618921E10>
<-4.699623508651855E10 3.3497632137025185E10>
<-4.769238096012418E10 3.251840684372796E10>
<-4.836796244150023E10 3.1525163408965954E10>
<-4.902270044534917E10 3.0518338060742733E10>
<-4.965632531438172E10 2.949837244333281E10>
<-5.026857691806805E10 2.8465713406591133E10>
<-5.0859204746416275E10 2.742081279376397E10>
<-5.142796799877124E10 2.636412722792815E10>
<-5.19746356676297E10 2.5296117897184586E10>
<-5.2498986617472015E10 2.4217250338731045E10>
<-5.300080965861339E10 2.312799422193789E10>
<-5.347990361608137E10 2.2028823130549328E10>
<-5.393607739352933E10 2.0920214344131325E10>
<-5.436915003219895E10 1.9802648618885876E10>
<-5.477895076494776E10 1.8676609967949844E10>
<-5.516531906536065E10 1.754258544129498E10>
<-5.552810469196743E10 1.6401064905343952E10>
<-5.5867167727591064E10 1.525254082241561E10>
<-5.618237861385397E10 1.4097508030110743E10>
<-5.647361818087252E10 1.293646352074779E10>
<-5.674077767217218E10 1.1769906220955978E10>
<-5.698375876485834E10 1.0598336771531372E10>
<-5.720247358508011E10 9.422257307659248E9>
<-5.7396844718826515E10 8.242171239604153E9>
<-5.756680521809684E10 7.058583033966805E9>
<-5.771229860248863E10 5.871997995604883E9>
<-5.7833278856249084E10 4.682922050312481E9>
<-5.792971042083708E10 3.491861528350831E9>
<-5.800156818304511E10 2.299322948920581E9>
<-5.804883745873175E10 1.1058128056636617E9>
<-5.807151397221701E10 -8.816264671951318E7>
<-5.806960383139433E10 -1.2820976046541066E9>
<-5.804312349861417E10 -2.475486926595057E9>
<-5.799209975739556E10 -3.667826342572638E9>
<-5.791656967502313E10 -4.858612662302912E9>
<-5.781658056108799E10 -6.0473439817889385E9>
<-5.769218992203202E10 -7.233519888340901E9>
<-5.7543465411756E10 -8.416641663945633E9>
<-5.737048477835259E10 -9.596212486918299E9>
<-5.71733358070262E10 -1.0771737631771284E10>
<-5.695211625926204E10 -1.1942724667237581E10>
<-5.670693380830763E10 -1.3108683652388206E10>
<-5.643790597103008E10 -1.4269127330785397E10>
<-5.614516003621314E10 -1.5423571322615513E10>
<-5.582883298935819E10 -1.6571534314747734E10>
<-5.548907143405367E10 -1.7712538248666744E10>
<-5.512603150997752E10 -1.8846108506229717E10>
<-5.473987880759746E10 -1.997177409319995E10>
<-5.4330788279633766E10 -2.1089067820511513E10>
<-5.389894414934947E10 -2.2197526483221222E10>
<-5.3444539815732475E10 -2.329669103710629E10>
<-5.2967777755634285E10 -2.438610677286774E10>
<-5.246886942292964E10 -2.546532348790167E10>
<-5.1948035144761185E10 -2.65338956556021E10>
<-5.140550401493295E10 -2.7591382592161087E10>
<-5.084151378451621E10 -2.8637348620833267E10>
<-5.025631074973071E10 -2.967136323363385E10>
<-4.965014963716408E10 -3.0693001250440567E10>
<-4.902329348639148E10 -3.170184297547167E10>
<-4.837601353005735E10 -3.269747435111359E10>
<-4.770858907148035E10 -3.3679487109073338E10>
<-4.702130735984212E10 -3.4647478918832054E10>
<-4.6314463463019966E10 -3.5601053533377556E10>
<-4.558836013812282E10 -3.653982093219497E10>
<-4.4843307699789215E10 -3.746339746149578E10>
<-4.407962388630553E10 -3.837140597166687E10>
<-4.329763372360176E10 -3.926347595192214E10>
<-4.249766938718176E10 -4.0139243662140564E10>
<-4.168007006204381E10 -4.0998352261875374E10>
<-4.084518180064692E10 -4.184045193652021E10>
<-3.9993357378977516E10 -4.266520002061887E10>
<-3.912495615077021E10 -4.3472261118306244E10>
<-3.824034389993595E10 -4.426130722086884E10>
<-3.733989269124983E10 -4.503201782141406E10>
<-3.6423980719350235E10 -4.5784080026638084E10>
<-3.549299215610021E10 -4.651718866568301E10>
<-3.4547316996361305E10 -4.723104639607431E10>
<-3.3587350902229202E10 -4.79253638067306E10>
<-3.2613495045780033E10 -4.8599859518037766E10>
<-3.162615595037524E10 -4.925426027898049E10>
<-3.0625745330572445E10 -4.988830106132431E10>
<-2.9612679930688866E10 -5.050172515084189E10>
<-2.858738136206333E10 -5.109428423557756E10>
<-2.7550275939062172E10 -5.166573849114445E10>
<-2.6501794513873695E10 -5.2215856663048805E10>
<-2.5442372310135334E10 -5.274441614603648E10>
<-2.4372448755436916E10 -5.325120306045658E10>
<-2.3292467312743034E10 -5.373601232563756E10>
<-2.2202875310776833E10 -5.419864773027122E10>
<-2.11041237734071E10 -5.463892199980008E10>
<-1.999666724808002E10 -5.505665686080375E10>
<-1.888096363333647E10 -5.545168310237991E10>
<-1.775747400545533E10 -5.5823840634515656E10>
<-1.6626662444262869E10 -5.617297854344478E10>
<-1.5488995858147875E10 -5.649895514398671E10>
<-1.4344943808321854E10 -5.680163802886272E10>
<-1.3194978332363337E10 -5.708090411498483E10>
<-1.2039573767085035E10 -5.733663968671303E10>
<-1.0879206570762333E10 -5.756874043607591E10>
<-9.714355144761412E9 -5.777711149995023E10>
<-8.545499654605135E9 -5.7961667494194244E10>
<-7.373121850514647E9 -5.8122332544729836E10>
<-6.197704887464571E9 -5.82590403155683E10>
<-5.019733144789627E9 -5.837173403377427E10>
<-3.839692045380417E9 -5.846036651136235E10>
<-2.658067874506197E9 -5.8524900164120674E10>
<-1.4753475983024504E9 -5.856530702735547E10>
<-2.920186819611819E8 -5.858156876855062E10>
<8.914310923380275E8 -5.857367669693591E10>
<2.0745138077180126E9 -5.8541631769957504E10>
<3.2567415950766706E9 -5.848544459664412E10>
<4.437626815703635E9 -5.840513543786203E10>
<5.616682244002085E9 -5.83007342034521E10>
<6.793421250276478E9 -5.817228044624164E10>
<7.967357983546666E9 -5.801982335292395E10>
<9.138007554348461E9 -5.784342173179826E10>
<1.0304886217480293E10 -5.764314399736254E10>
<1.1467511554655182E10 -5.741906815175173E10>
<1.2625402657016705E10 -5.71712817630138E10>
<1.377808030747718E10 -5.689988194021598E10>
<1.492506716283569E10 -5.660497530537353E10>
<1.6065887935632965E10 -5.6286677962193344E10>
<1.7200069575699615E10 -5.594511546162489E10>
<1.832714145135342E10 -5.558042276421073E10>
<1.9446635530200813E10 -5.519274419922929E10>
<2.055808655949694E10 -5.478223342062241E10>
<2.166103224601792E10 -5.4349053359700615E10>
<2.2755013435398228E10 -5.3893376174618774E10>
<2.383957429088524E10 -5.341538319661574E10>
<2.4914262471462284E10 -5.2915264873011055E10>
<2.5978629309290604E10 -5.239322070695276E10>
<2.7032229986419807E10 -5.1849459193910194E10>
<2.807462371071556E10 -5.1284197754906425E10>
<2.9105373890952293E10 -5.069766266648512E10>
<3.0124048311017853E10 -5.009008898740732E10>
<3.113021930317606E10 -4.946172048207392E10>
<3.212346392033223E10 -4.881280954067051E10>
<3.3103364107245728E10 -4.814361709603147E10>
