<1.4960e+11 0.0000e+00>
<1.2480466694338843E11 8.21797307265678E10>
<1.2439212948185504E11 8.280112762181865E10>
<1.2397650064833304E11 8.342046691314743E10>
<1.235577907120218E11 8.40377331684995E10>
<1.2313601001968332E11 8.465291100714026E10>
<1.2271116899538503E11 8.526598510005026E10>
<1.2228327814024059E11 8.587694017031895E10>
<1.2185234803214862E11 8.648576099353712E10>
<1.214183893255294E11 8.709243239818813E10>
<1.2098141275105946E11 8.769693926603763E10>
<1.2054142911540419E11 8.829926653252214E10>
<1.2009844930094841E11 8.889939918713614E10>
<1.1965248426552492E11 8.949732227381784E10>
<1.1920354504214099E11 9.00930208913336E10>
<1.187516427387029E11 9.06864801936609E10>
<1.1829678853773843E11 9.127768539036998E10>
<1.1783899369611742E11 9.186662174700406E10>
<1.1737826954477022E11 9.24532745854581E10>
<1.1691462748840431E11 9.30376292843562E10>
<1.1644807900521883E11 9.361967127942749E10>
<1.1597863564661719E11 9.419938606388065E10>
<1.1550630903691774E11 9.477675918877682E10>
<1.1503111087306244E11 9.53517762634013E10>
<1.1455305292432361E11 9.592442295563347E10>
<1.1407214703200879E11 9.649468499231538E10>
<1.1358840510916357E11 9.706254815961888E10>
<1.1310183914027261E11 9.762799830341109E10>
<1.1261246118095866E11 9.819102132961845E10>
<1.1212028335767973E11 9.875160320458923E10>
<1.1162531786742435E11 9.930972995545444E10>
<1.1112757697740492E11 9.98653876704872E10>
<1.1062707302474924E11 1.004185624994606E11>
<1.1012381841619005E11 1.0096924065400392E11>
<1.0961782562775287E11 1.0151740840795728E11>
<1.0910910720444183E11 1.020630520977247E11>
<1.0859767575992378E11 1.0260615812262555E11>
<1.0808354397621043E11 1.0314671294524435E11>
<1.075667246033388E11 1.0368470309177905E11>
<1.0704723045904974E11 1.0422011515238753E11>
<1.0652507442846469E11 1.047529357815325E11>
<1.0600026946376062E11 1.0528315169832484E11>
<1.054728285838432E11 1.0581074968686513E11>
<1.0494276487401814E11 1.0633571659658356E11>
<1.0441009148566078E11 1.068580393425782E11>
<1.038748216358839E11 1.0737770490595149E11>
<1.0333696860720378E11 1.078947003341451E11>
<1.0279654574720454E11 1.0840901274127298E11>
<1.0225356646820064E11 1.089206293084528E11>
<1.0170804424689774E11 1.0942953728413559E11>
<1.0115999262405183E11 1.0993572398443356E11>
<1.0060942520412662E11 1.1043917679344637E11>
<1.0005635565494917E11 1.109398831635854E11>
<9.950079770736397E10 1.1143783061589644E11>
<9.894276515488518E10 1.1193300674038043E11>
<9.838227185334729E10 1.124253991963126E11>
<9.781933172055411E10 1.1291499571255962E11>
<9.725395873592603E10 1.1340178408789503E11>
<9.66861669401457E10 1.138857521913129E11>
<9.611597043480208E10 1.1436688796233952E11>
<9.554338338203278E10 1.1484517941134343E11>
<9.496842000416484E10 1.1532061461984343E11>
<9.439109458335399E10 1.1579318174081487E11>
<9.381142146122208E10 1.1626286899899399E11>
<9.322941503849315E10 1.1672966469118045E11>
<9.264508977462782E10 1.1719355718653792E11>
<9.20584601874561E10 1.1765453492689282E11>
<9.146954085280869E10 1.1811258642703117E11>
<9.087834640414665E10 1.185677002749935E11>
<9.028489153218967E10 1.1901986513236783E11>
<8.968919098454266E10 1.1946906973458078E11>
<8.909125956532095E10 1.1991530289118675E11>
<8.849111213477388E10 1.2035855348615509E11>
<8.788876360890694E10 1.2079881047815536E11>
<8.728422895910245E10 1.212360629008407E11>
<8.667752321173872E10 1.2167029986312907E11>
<8.606866144780779E10 1.2210151054948271E11>
<8.545765880253162E10 1.2252968422018547E11>
<8.484453046497697E10 1.2295481021161826E11>
<8.422929167766876E10 1.2337687793653238E11>
<8.361195773620201E10 1.23795876884321E11>
<8.29925439888524E10 1.2421179662128848E11>
<8.237106583618542E10 1.2462462679091779E11>
<8.174753873066414E10 1.2503435711413577E11>
<8.112197817625551E10 1.2544097738957654E11>
<8.049439972803548E10 1.2584447749384265E11>
<7.986481899179256E10 1.2624484738176437E11>
<7.923325162363017E10 1.2664207708665681E11>
<7.859971332956761E10 1.27036156720575E11>
<7.79642198651397E10 1.2742707647456693E11>
<7.732678703499509E10 1.2781482661892445E11>
<7.668743069249335E10 1.2819939750343219E11>
<7.604616673930064E10 1.2858077955761424E11>
<7.540301112498425E10 1.2895896329097885E11>
<7.475797984660573E10 1.2933393929326096E11>
<7.411108894831287E10 1.2970569823466266E11>
<7.346235452093039E10 1.3007423086609148E11>
<7.281179270154942E10 1.3043952801939659E11>
<7.215941967311569E10 1.3080158060760289E11>
<7.150525166401662E10 1.3116037962514282E11>
<7.084930494766711E10 1.3151591614808626E11>
<7.019159584209424E10 1.3186818133436803E11>
<6.953214070952068E10 1.322171664240134E11>
<6.8870955955947E10 1.3256286273936137E11>
<6.820805803073293E10 1.3290526168528578E11>
<6.754346342617724E10 1.3324435474941423E11>
<6.68771886770967E10 1.3358013350234485E11>
<6.6209250360403854E10 1.3391258959786086E11>
<6.553966509468366E10 1.342417147731429E11>
<6.4868449539769104E10 1.3456750084897923E11>
<6.419562039631564E10 1.3488993972997368E11>
<6.352119440537469E10 1.3520902340475134E11>
<6.284518834796593E10 1.3552474394616212E11>
<6.216761904464869E10 1.3583709351148203E11>
<6.14885033550922E10 1.3614606434261223E11>
<6.080785817764489E10 1.3645164876627588E11>
<6.012570044890263E10 1.3675383919421269E11>
<5.9442047143276024E10 1.3705262812337128E11>
<5.875691527255666E10 1.3734800813609921E11>
<5.8070321885482475E10 1.3763997190033087E11>
<5.7382284067302055E10 1.37928512169773E11>
<5.669281893933807E10 1.3821362178408804E11>
<5.600194365854975E10 1.3849529366907504E11>
<5.530967541709441E10 1.3877352083684848E11>
<5.461603144188812E10 1.390482963860147E11>
<5.392102899416541E10 1.3931961350184613E11>
<5.322468536903816E10 1.3958746545645306E11>
<5.252701789505357E10 1.3985184560895334E11>
<5.182804393375128E10 1.4011274740563956E11>
<5.112778087921964E10 1.4037016438014407E11>
<5.042624615765118E10 1.4062409015360165E11>
<4.972345722689716E10 1.4087451843480988E11>
<4.901943157602148E10 1.4112144302038705E11>
<4.831418672485357E10 1.413648577949281E11>
<4.760774022354071E10 1.4160475673115775E11>
<4.6900109652099434E10 1.4184113389008167E11>
<4.619131261996623E10 1.420739834211352E11>
<4.548136676554749E10 1.423032995623297E11>
<4.477028975576871E10 1.4252907664039667E11>
<4.405809928562298E10 1.427513090709292E11>
<4.334481307771877E10 1.4296999135852158E11>
<4.263044888182703E10 1.431851180969061E11>
<4.1915024474427536E10 1.4339668396908777E11>
<4.119855765825467E10 1.4360468374747653E11>
<4.048106626184247E10 1.4380911229401718E11>
<3.9762568139069046E10 1.440099645603169E11>
<3.90430811687004E10 1.4420723558777036E11>
<3.8322623253933586E10 1.4440092050768262E11>
<3.760121232193926E10 1.4459101454138943E11>
<3.687886632340369E10 1.4477751300037534E11>
<3.61556032320701E10 1.4496041128638928E11>
<3.543144104427955E10 1.4513970489155786E11>
<3.470639777851117E10 1.4531538939849628E11>
<3.39804914749219E10 1.454874604804167E11>
<3.3253740194885693E10 1.4565591390123444E11>
<3.2526162020532173E10 1.4582074551567163E11>
<3.1797775054284847E10 1.459819512693585E11>
<3.106859741839878E10 1.4613952719893225E11>
<3.033864725449781E10 1.462934694321336E11>
<2.9607942723111294E10 1.4644377418790082E11>
<2.88765020032104E10 1.465904377764614E11>
<2.814434329174398E10 1.4673345659942136E11>
<2.7411484803173992E10 1.4687282714985205E11>
<2.667794476901053E10 1.470085460123747E11>
<2.5943741437346436E10 1.4714060986324228E11>
<2.5208893072391552E10 1.4726901547041925E11>
<2.4473417954006573E10 1.4739375969365866E11>
<2.373733437723655E10 1.4751483948457697E11>
<2.3000660651844055E10 1.4763225188672632E11>
<2.2263415101842003E10 1.4774599403566455E11>
<2.152561606502615E10 1.4785606315902267E11>
<2.078728189250729E10 1.4796245657656985E11>
<2.0048430948243164E10 1.4806517170027618E11>
<1.9309081608570072E10 1.4816420603437277E11>
<1.8569252261734226E10 1.4825955717540964E11>
<1.7828961307422848E10 1.4835122281231097E11>
<1.7088227156295023E10 1.4843920072642816E11>
<1.6347068229512325E10 1.4852348879159015E11>
<1.560550295826923E10 1.4860408497415158E11>
<1.4863549783323317E10 1.4868098733303842E11>
<1.4121227154525293E10 1.4875419401979114E11>
<1.3378553530348833E10 1.4882370327860538E11>
<1.2635547377420252E10 1.4888951344637042E11>
<1.1892227170048038E10 1.4895162295270493E11>
<1.1148611389752249E10 1.4901003031999048E11>
<1.0404718524793764E10 1.4906473416340256E11>
<9.660567069703459E9 1.491157331909391E11>
<8.91617552481125E9 1.491630262034466E11>
<8.171562395775082E9 1.492066120946439E11>
<7.4267461931098175E9 1.492464898511434E11>
<6.681745431716095E9 1.492826585524699E11>
<5.9365786304091215E9 1.49315117371077E11>
<5.191264311447445E9 1.4934386557236093E11>
<4.445821000061704E9 1.4936890251467227E11>
<3.7002672239833717E9 1.493902276493249E11>
<2.9546215129735093E9 1.494078405206027E11>
<2.2089023983515387E9 1.494217407657637E11>
<1.463128412524049E9 1.49431928115042E11>
<7.173180885136534E8 1.494384023916469E11>
<-2.8510040512098074E7 1.494411635117601E11>
<-7.743374417117292E8 1.4944021148452988E11>
<-1.520145583040763E9 1.494355464120634E11>
<-2.2659159337225475E9 1.4942716848941614E11>
<-3.011629964718968E9 1.4941507800457928E11>
<-3.7572691492010336E9 1.4939927533846436E11>
<-4.502814963019325E9 1.4937976096488553E11>
<-5.248248885174292E9 1.493565354505397E11>
<-5.993552398286379E9 1.4932959945498383E11>
<-6.738706989065985E9 1.4929895373061008E11>
<-7.483694148783218E9 1.4926459912261847E11>
<-8.228495373737459E9 1.4922653656898706E11>
<-8.973092165726696E9 1.4918476710043982E11>
<-9.717466032516638E9 1.49139291840412E11>
<-1.046159848830958E10 1.4909011200501303E11>
<-1.120547105421302E10 1.490372289029872E11>
<-1.1949065258707998E10 1.4898064393567175E11>
<-1.2692362638117159E10 1.489203585969526E11>
<-1.3435344737072523E10 1.4885637447321768E11>
<-1.4177993108982946E10 1.487886932433079E11>
<-1.4920289316501263E10 1.487173166784656E11>
<-1.5662214931991096E10 1.4864224664228076E11>
<-1.6403751537993324E10 1.4856348509063458E11>
<-1.7144880727692188E10 1.4848103407164093E11>
<-1.7885584105381035E10 1.4839489572558514E11>
<-1.8625843286927673E10 1.483050722848607E11>
<-1.936563990023933E10 1.482115660739032E11>
<-2.010495558572722E10 1.4811437950912222E11>
<-2.0843771996770664E10 1.4801351509883066E11>
<-2.1582070800180817E10 1.4790897544317166E11>
<-2.231983367666391E10 1.478007632340433E11>
<-2.3057042321284065E10 1.4768888125502075E11>
<-2.379367844392562E10 1.4757333238127612E11>
<-2.4529723769755005E10 1.47454119579496E11>
<-2.526516003968208E10 1.4733124590779654E11>
<-2.5999969010821007E10 1.4720471451563617E11>
<-2.673413245695058E10 1.4707452864372604E11>
<-2.7467632168974045E10 1.4694069162393805E11>
<-2.820044995537835E10 1.4680320687921054E11>
<-2.893256764269287E10 1.4666207792345157E11>
<-2.966396707594755E10 1.4651730836143994E11>
<-3.0394630119130466E10 1.463689018887239E11>
<-3.11245386556448E10 1.4621686229151736E11>
<-3.185367458876521E10 1.4606119344659396E11>
<-3.25820198420936E10 1.4590189932117868E11>
<-3.3309556360014233E10 1.4573898397283713E11>
<-3.4036266108148216E10 1.4557245154936264E11>
<-3.476213107380735E10 1.454023062886609E11>
<-3.548713326644729E10 1.452285525186323E11>
<-3.621125471812005E10 1.4505119465705212E11>
<-3.693447748392579E10 1.4487023721144824E11>
<-3.765678364246395E10 1.4468568477897653E11>
<-3.837815529628363E10 1.4449754204629413E11>
<-3.909857457233325E10 1.4430581378943033E11>
<-3.981802362240949E10 1.4411050487365515E11>
<-4.053648462360547E10 1.4391162025334564E11>
<-4.125393977875818E10 1.4370916497185E11>
<-4.197037131689513E10 1.435031441613493E11>
<-4.26857614936802E10 1.43293563042717E11>
<-4.3400092591858734E10 1.4308042692537628E11>
<-4.411334692170179E10 1.428637412071549E11>
<-4.482550682144957E10 1.426435113741381E11>
<-4.553655465775405E10 1.4241974300051895E11>
<-4.624647282612074E10 1.421924417484468E11>
<-4.69552437513496E10 1.419616133678731E11>
<-4.7662849887975075E10 1.417272636963954E11>
<-4.8369273720705284E10 1.4148939865909866E11>
<-4.907449776486028E10 1.41248024268395E11>
<-4.977850456680945E10 1.4100314662386038E11>
<-5.048127670440794E10 1.4075477191206992E11>
<-5.118279678743227E10 1.405029064064304E11>
<-5.1883047458014854E10 1.4024755646701086E11>
<-5.258201139107773E10 1.39988728540371E11>
<-5.327967129476523E10 1.3972642915938718E11>
<-5.3976009910875725E10 1.3946066494307657E11>
<-5.467101001529239E10 1.391914425964188E11>
<-5.536465441841293E10 1.3891876891017572E11>
<-5.605692596557841E10 1.3864265076070874E11>
<-5.674780753750092E10 1.3836309510979428E11>
<-5.743728205069038E10 1.380801090044368E11>
<-5.812533245788015E10 1.3779369957667987E11>
<-5.881194174845176E10 1.3750387404341504E11>
<-5.949709294885842E10 1.3721063970618864E11>
<-6.0180769123047585E10 1.3691400395100632E11>
<-6.086295337288237E10 1.3661397424813556E11>
<-6.154362883856192E10 1.363105581519061E11>
<-6.222277869904065E10 1.3600376330050816E11>
<-6.290038617244639E10 1.3569359741578868E11>
<-6.357643451649739E10 1.3538006830304535E11>
<-6.425090702891823E10 1.3506318385081863E11>
<-6.492378704785454E10 1.3474295203068169E11>
<-6.559505795228662E10 1.3441938089702818E11>
<-6.626470316244185E10 1.3409247858685811E11>
<-6.693270614020594E10 1.3376225331956145E11>
<-6.759905038953302E10 1.3342871339669987E11>
<-6.82637194568545E10 1.3309186720178635E11>
<-6.892669693148676E10 1.3275172320006268E11>
<-6.958796644603757E10 1.3240828993827513E11>
<-7.024751167681139E10 1.3206157604444785E11>
<-7.09053163442133E10 1.3171159022765442E11>
<-7.15613642131518E10 1.3135834127778737E11>
<-7.221563909344026E10 1.3100183806532558E11>
<-7.286812484019722E10 1.3064208954109984E11>
<-7.351880535424527E10 1.3027910473605634E11>
<-7.416766458250877E10 1.2991289276101814E11>
<-7.481468651841025E10 1.2954346280644476E11>
<-7.545985520226541E10 1.2917082414218976E11>
<-7.610315472167696E10 1.287949861172563E11>
<-7.674456921192697E10 1.2841595815955089E11>
<-7.738408285636807E10 1.2803374977563501E11>
<-7.802167988681313E10 1.2764837055047499E11>
<-7.865734458392369E10 1.2725983014718982E11>
<-7.929106127759703E10 1.2686813830679709E11>
<-7.99228143473518E10 1.2647330484795702E11>
<-8.055258822271234E10 1.2607533966671455E11>
<-8.118036738359155E10 1.2567425273623962E11>
<-8.180613636067245E10 1.2527005410656544E11>
<-8.242987973578821E10 1.2486275390432498E11>
<-8.305158214230083E10 1.2445236233248552E11>
<-8.367122826547842E10 1.240388896700814E11>
<-8.428880284287102E10 1.2362234627194484E11>
<-8.490429066468489E10 1.2320274256843495E11>
<-8.551767657415552E10 1.2278008906516493E11>
<-8.612894546791898E10 1.2235439634272739E11>
<-8.673808229638194E10 1.2192567505641782E11>
<-8.734507206409021E10 1.2149393593595633E11>
<-8.794989983009566E10 1.2105918978520757E11>
<-8.855255070832176E10 1.2062144748189873E11>
<-8.91530098679276E10 1.201807199773359E11>
<-8.975126253367032E10 1.1973701829611864E11>
<-9.034729398626611E10 1.1929035353585257E11>
<-9.094108956274965E10 1.1884073686686052E11>
<-9.153263465683191E10 1.1838817953189166E11>
<-9.212191471925658E10 1.1793269284582903E11>
<-9.270891525815475E10 1.174742881953952E11>
<-9.329362183939824E10 1.170129770388564E11>
<-9.387602008695108E10 1.1654877090572472E11>
<-9.44560956832197E10 1.1608168139645871E11>
<-9.503383436940128E10 1.156117201821623E11>
<-9.560922194583067E10 1.1513889900428189E11>
<-9.618224427232565E10 1.1466322967430197E11>
<-9.675288726853052E10 1.1418472407343883E11>
<-9.73211369142581E10 1.1370339415233278E11>
<-9.78869792498302E10 1.1321925193073862E11>
<-9.845040037641628E10 1.1273230949721451E11>
<-9.901138645637056E10 1.1224257900880914E11>
<-9.95699237135675E10 1.1175007269074734E11>
<-1.0012599843373553E11 1.1125480283611404E11>
<-1.0067959696478917E11 1.1075678180553659E11>
<-1.0123070571715948E11 1.102560220268655E11>
<-1.017793111641228E11 1.097525359948536E11>
<-1.0232539984212779E11 1.0924633627083363E11>
<-1.028689583511208E11 1.0873743548239415E11>
<-1.0340997335486949E11 1.0822584632305406E11>
<-1.039484315812848E11 1.0771158155193538E11>
<-1.0448431982274115E11 1.0719465399343463E11>
<-1.0501762493639488E11 1.066750765368926E11>
<-1.0554833384450107E11 1.0615286213626257E11>
<-1.0607643353472849E11 1.056280238097771E11>
<-1.0660191106047285E11 1.051005746396132E11>
<-1.0712475354116835E11 1.0457052777155615E11>
<-1.0764494816259735E11 1.0403789641466162E11>
<-1.0816248217719836E11 1.0350269384091653E11>
<-1.0867734290437227E11 1.0296493338489832E11>
<-1.0918951773078664E11 1.0242462844343271E11>
<-1.0969899411067842E11 1.018817924752502E11>
<-1.1020575956615472E11 1.0133643900064091E11>
<-1.1070980168749182E11 1.0078858160110817E11>
<-1.1121110813343236E11 1.0023823391902051E11>
<-1.1170966663148074E11 9.968540965726244E10>
<-1.1220546497819669E11 9.913012257888364E10>
<-1.1269849103948692E11 9.857238650674692E10>
<-1.1318873275089516E11 9.801221532317465E10>
<-1.1367617811789008E11 9.744962296959396E10>
<-1.1416081521615155E11 9.688462344618047E10>
<-1.1464263219185501E11 9.631723081150069E10>
<-1.151216172619539E11 9.574745918215317E10>
<-1.1559775871446036E11 9.517532273240816E10>
<-1.1607104490872389E11 9.460083569384608E10>
<-1.1654146427570833E11 9.402401235499464E10>
<-1.1700900531826677E11 9.344486706096463E10>
<-1.1747365661141469E11 9.286341421308444E10>
<-1.1793540680260117E11 9.227966826853334E10>
<-1.1839424461197815E11 9.169364373997337E10>
<-1.1885015883266788E11 9.110535519518011E10>
<-1.193031383310284E11 9.051481725667215E10>
<-1.197531720469171E11 8.992204460133926E10>
<-1.2020024899395236E11 8.93270519600694E10>
<-1.206443582597733E11 8.872985411737448E10>
<-1.2108548900629752E11 8.813046591101495E10>
<-1.2152363046997699E11 8.752890223162312E10>
<-1.2195877196205196E11 8.692517802232538E10>
<-1.2239090286880289E11 8.631930827836311E10>
<-1.2282001265180045E11 8.571130804671262E10>
<-1.2324609084815358E11 8.510119242570369E10>
<-1.2366912707075558E11 8.448897656463724E10>
<-1.2408911100852821E11 8.387467566340157E10>
<-1.2450603242666383E11 8.325830497208769E10>
<-1.2491988116686554E11 8.263987979060349E10>
<-1.253306471475854E11 8.20194154682867E10>
<-1.257383203642606E11 8.13969274035169E10>
<-1.2614289088954765E11 8.077243104332634E10>
<-1.265443488735546E11 8.014594188300972E10>
<-1.269426845440712E11 7.951747546573294E10>
<-1.2733788820679718E11 7.888704738214075E10>
<-1.2772995024556836E11 7.825467326996336E10>
<-1.2811886112258086E11 7.762036881362209E10>
<-1.285046113786132E11 7.698414974383385E10>
<-1.2888719163324655E11 7.634603183721477E10>
<-1.2926659258508269E11 7.570603091588275E10>
<-1.2964280501196019E11 7.506416284705904E10>
<-1.3001581977116841E11 7.442044354266878E10>
<-1.3038562779965952E11 7.377488895894069E10>
<-1.3075222011425839E11 7.31275150960057E10>
<-1.3111558781187065E11 7.24783379974947E10>
<-1.3147572206968839E11 7.182737375013528E10>
<-1.3183261414539406E11 7.117463848334763E10>
<-1.3218625537736223E11 7.052014836883945E10>
<-1.3253663718485922E11 6.986391962020001E10>
<-1.328837510682408E11 6.920596849249332E10>
<-1.3322758860914767E11 6.854631128185032E10>
<-1.33568141470699E11 6.788496432506034E10>
<-1.3390540139768385E11 6.722194399916161E10>
<-1.3423936021675046E11 6.655726672103093E10>
<-1.3457000983659354E11 6.589094894697249E10>
<-1.348973422481394E11 6.522300717230592E10>
<-1.352213495247291E11 6.455345793095347E10>
<-1.3554202382229933E11 6.388231779502635E10>
<-1.3585935737956143E11 6.320960337441039E10>
<-1.3617334251817812E11 6.253533131635078E10>
<-1.3648397164293816E11 6.18595183050361E10>
<-1.3679123724192903E11 6.1182181061181625E10>
<-1.370951318867074E11 6.050333634161177E10>
<-1.3739564823246745E11 5.98230009388419E10>
<-1.3769277901820724E11 5.914119168065933E10>
<-1.3798651706689276E11 5.845792542970365E10>
<-1.382768552856201E11 5.77732190830463E10>
<-1.3856378666577524E11 5.708708957176951E10>
<-1.3884730428319196E11 5.639955386054445E10>
<-1.3912740129830746E11 5.571062894720881E10>
<-1.3940407095631592E11 5.502033186234363E10>
<-1.3967730658731995E11 5.432867966884952E10>
<-1.3994710160647983E11 5.363568946152221E10>
<-1.4021344951416077E11 5.294137836662749E10>
<-1.4047634389607785E11 5.224576354147547E10>
<-1.4073577842343893E11 5.154886217399432E10>
<-1.4099174685308542E11 5.085069148230331E10>
<-1.412442430276309E11 5.015126871428529E10>
<-1.414932608755975E11 4.945061114715866E10>
<-1.4173879441155038E11 4.874873608704864E10>
<-1.4198083773622977E11 4.8045660868558075E10>
<-1.4221938503668106E11 4.7341402854337685E10>
<-1.4245443058638266E11 4.6635979434655716E10>
<-1.4268596874537177E11 4.592940802696713E10>
<-1.4291399396036786E11 4.522170607548225E10>
<-1.4313850076489423E11 4.451289105073486E10>
<-1.4335948377939713E11 4.380298044914994E10>
<-1.4357693771136298E11 4.309199179261073E10>
<-1.4379085735543323E11 4.237994262802548E10>
<-1.440012375935172E11 4.166685052689365E10>
<-1.4420807339490274E11 4.095273308487167E10>
<-1.4441135981636453E11 4.023760792133833E10>
<-1.4461109200227063E11 3.952149267895961E10>
<-1.448072651846864E11 3.88044050232532E10>
<-1.449998746834766E11 3.808636264215256E10>
<-1.4518891590640506E11 3.7367383245570595E10>
<-1.453743843492325E11 3.664748456496297E10>
<-1.4555627559581186E11 3.592668435289096E10>
<-1.4573458531818155E11 3.520500038258405E10>
<-1.4590930927665674E11 3.4482450447502106E10>
<-1.460804433199182E11 3.3759052360897186E10>
<-1.4624798338509912E11 3.30348239553751E10>
<-1.4641192549786966E11 3.230978308245656E10>
<-1.465722657725195E11 3.1583947612138073E10>
<-1.4672900041203796E11 3.0857335432452507E10>
<-1.4688212570819226E11 3.012996444902936E10>
<-1.4703163804160327E11 2.9401852584654778E10>
<-1.4717753388181937E11 2.8673017778831264E10>
<-1.473198097873879E11 2.794347798733717E10>
<-1.474584624059247E11 2.72132511817859E10>
<-1.475934884741812E11 2.64823553491849E10>
<-1.477248848181095E11 2.5750808491494408E10>
<-1.4785264835292523E11 2.501862862518601E10>
<-1.4797677608316824E11 2.4285833780800945E10>
<-1.480972651027611E11 2.3552442002508266E10>
<-1.482141125950655E11 2.2818471347662777E10>
<-1.4832731583293628E11 2.2083939886362812E10>
<-1.4843687217877353E11 2.134886570100785E10>
<-1.4854277908457233E11 2.0613266885855972E10>
<-1.4864503409197046E11 1.9877161546581173E10>
<-1.4874363483229376E11 1.9140567799830547E10>
<-1.488385790265995E11 1.8403503772781357E10>
<-1.4892986448571738E11 1.7665987602697964E10>
<-1.4901748911028864E11 1.6928037436488691E10>
<-1.4910145089080267E11 1.6189671430262577E10>
<-1.4918174790763168E11 1.545090774888605E10>
<-1.4925837833106305E11 1.4711764565539534E10>
<-1.4933134042132965E11 1.3972260061274E10>
<-1.494006325286379E11 1.3232412424567465E10>
<-1.4946625309319366E11 1.2492239850881443E10>
<-1.4952820064522598E11 1.1751760542217384E10>
<-1.4958647380500867E11 1.1010992706673086E10>
<-1.4964107128287967E11 1.0269954557999098E10>
<-1.4969199187925836E11 9.528664315155127E9>
<-1.4973923448466055E11 8.787140201866465E9>
<-1.497827980797115E11 8.045400446180426E9>
<-1.4982268173515646E11 7.303463280022828E9>
<-1.4985888461186957E11 6.561346938754512E9>
<-1.4989140596085995E11 5.819069660727917E9>
<-1.4992024512327618E11 5.076649686843721E9>
<-1.4994540153040836E11 4.334105260107554E9>
<-1.49966874703688E11 3.591454625186795E9>
<-1.4998466425468582E11 2.8487160279674644E9>
<-1.499987698851075E11 2.1059077151112244E9>
<-1.5000919138678708E11 1.3630479336124887E9>
<-1.5001592864167825E11 6.201549303556617E8>
<-1.5001898162184366E11 -1.227530483274895E8>
<-1.5001835038944183E11 -8.656577571003174E8>
<-1.500140350967122E11 -1.60854095206362E9>
<-1.5000603598595767E11 -2.3513843911978035E9>
<-1.4999435338952545E11 -3.0941698348048677E9>
<-1.4997898772978534E11 -3.8368790459502068E9>
<-1.4995993951910617E11 -4.579493790904216E9>
<-1.4993720935982993E11 -5.321995839583691E9>
<-1.4991079794424384E11 -6.064366965993012E9>
<-1.4988070605455032E11 -6.806588948665109E9>
<-1.4984693456283475E11 -7.548643571102178E9>
<-1.4980948443103116E11 -8.290512622216169E9>
<-1.4976835671088577E11 -9.03217789676901E9>
<-1.4972355254391837E11 -9.773621195812565E9>
<-1.4967507316138168E11 -1.051482432712832E10>
<-1.4962291988421854E11 -1.1255769105666792E10>
<-1.4956709412301685E11 -1.1996437353986626E10>
<-1.495075973779627E11 -1.2736810902693407E10>
<-1.4944443123879108E11 -1.3476871590878149E10>
<-1.4937759738473465E11 -1.4216601266555462E10>
<-1.4930709758447037E11 -1.4955981787101385E10>
<-1.4923293369606406E11 -1.569499501969088E10>
<-1.4915510766691272E11 -1.6433622841734966E10>
<-1.4907362153368494E11 -1.7171847141317501E10>
<-1.489884774222591E11 -1.7909649817631584E10>
<-1.4889967754765952E11 -1.864701278141558E10>
<-1.4880722421399048E11 -1.9383917955388756E10>
<-1.487111198143682E11 -2.0120347274686497E10>
<-1.486113668308507E11 -2.0856282687295147E10>
<-1.4850796783436566E11 -2.1591706154486397E10>
<-1.4840092548463605E11 -2.2326599651251266E10>
<-1.482902425301038E11 -2.3060945166733627E10>
<-1.481759218078514E11 -2.3794724704663296E10>
<-1.4805796624352148E11 -2.4527920283788654E10>
<-1.479363788512341E11 -2.5260513938308807E10>
<-1.478111627335022E11 -2.5992487718305264E10>
<-1.47682321081145E11 -2.672382369017314E10>
<-1.4754985717319916E11 -2.7454503937051846E10>
<-1.474137743768281E11 -2.818451055925528E10>
<-1.4727407614722906E11 -2.8913825674701515E10>
<-1.471307660275384E11 -2.9642431419341938E10>
<-1.469838476487345E11 -3.0370309947589878E10>
<-1.4683332472953894E11 -3.1097443432748676E10>
<-1.4667920107631552E11 -3.18238140674392E10>
<-1.4652148058296725E11 -3.254940406402682E10>
<-1.4636016723083124E11 -3.327419565504778E10>
<-1.4619526508857175E11 -3.3998171093635E10>
<-1.460267783120711E11 -3.4721312653943306E10>
<-1.4585471114431854E11 -3.5443602631574036E10>
<-1.4567906791529724E11 -3.616502334399903E10>
<-1.454998530418691E11 -3.688555713098404E10>
<-1.4531707102765778E11 -3.760518635501145E10>
<-1.4513072646292944E11 -3.832389340170243E10>
<-1.449408240244718E11 -3.904166068023837E10>
<-1.4474736847547098E11 -3.975847062378173E10>
<-1.4455036466538647E11 -4.047430568989614E10>
<-1.443498175298241E11 -4.1189148360965904E10>
<-1.4414573209040692E11 -4.190298114461476E10>
<-1.4393811345464435E11 -4.2615786574123985E10>
<-1.437269668157991E11 -4.332754720884976E10>
<-1.4351229745275232E11 -4.403824563463986E10>
<-1.432941107298666E11 -4.474786446424957E10>
<-1.4307241209684726E11 -4.545638633775692E10>
<-1.428472070886014E11 -4.616379392297714E10>
<-1.4261850132509534E11 -4.6870069915876396E10>
<-1.423863005112097E11 -4.7575197040984726E10>
<-1.4215061043659286E11 -4.827915805180823E10>
<-1.419114369755125E11 -4.8981935731240486E10>
<-1.4166878608670496E11 -4.9683512891973145E10>
<-1.4142266381322278E11 -5.038387237690577E10>
<-1.4117307628228046E11 -5.108299705955482E10>
<-1.409200297050981E11 -5.178086984446184E10>
